YEAR,GEOID,Population,MedianAge,MHI,MedianRent,MedianValue,PercEduAttain,PercPoverty,PercWhite,PercBlack
2014,11001000702,3384,29.5,71032,1458,285800,79.8,8.7,82,5.9
2014,11001000801,6738,43.6,135119,2001,836200,84.9,14.6,85.1,8.5
2014,11001000802,3077,35.6,91037,1488,856500,89.3,15,85,10.3
2014,11001000901,7771,20.6,231042,2001,1000001,84.1,12.1,85.2,9.9
2014,11001000902,2334,42.2,191607,2001,996400,83.1,3.4,94.1,3.3
2014,11001001001,8036,40,157621,2001,852000,86.7,5.3,91,6
2014,11001001002,3516,30.7,90221,1761,433800,76.1,27.5,83,5.7
2014,11001001100,4443,46.2,123378,1779,845700,82.3,5.6,85.7,8.9
2014,11001001200,4880,38,101628,1669,783300,88.1,6.9,87.4,7.9
2014,11001001301,4158,35.3,119234,1974,1000001,93.8,9.4,82.9,10.5
2014,11001001302,7796,34.1,93795,1810,392600,89.3,9.9,84.1,7.3
2014,11001001401,3333,39.1,113345,1657,935100,88.7,10.9,82.8,8.5
2014,11001001402,3092,44.6,128625,1301,793500,74.4,9,77,15.6
2014,11001001500,6216,45.8,200404,2001,924700,84,2.6,82.5,15.7
2014,11001001600,4124,49.1,136875,1184,711800,76.7,2.9,25.5,74.5
2014,11001001702,2975,41.3,89926,1804,432300,60.2,9.4,43,49
2014,11001001803,3930,36,47436,1096,457800,35,10,10.8,74.2
2014,11001001804,5576,36.3,46505,1030,430600,27.1,13.9,25.9,58.3
2014,11001001901,3801,37.2,73295,1263,375100,34,12.8,14,77.5
2014,11001001902,2245,42.8,89639,993,433700,42.6,10,14.7,73.2
2014,11001002001,2640,42.3,52455,1089,662800,46,6.8,31.7,46.6
2014,11001002002,3869,42.2,64559,1100,477600,42.1,15.9,24.8,60.1
2014,11001002101,5713,36.7,47740,905,319600,24.1,18.2,10.3,65.8
2014,11001002102,4968,35.8,51555,976,380400,41.6,23,10.9,66.3
2014,11001002201,3736,34.2,67117,1723,399000,35.7,8.2,14.2,78
2014,11001002202,3965,31.8,49944,1051,347300,31.1,25.8,8,68.6
2014,11001002301,3261,39.8,71000,995,389200,39.1,15.9,24.9,62.4
2014,11001002302,1841,47,61458,1746,292900,52.7,32.4,38.5,58.9
2014,11001002400,4282,35.5,91591,1535,458400,42.3,12.7,28.9,57.4
2014,11001002501,2748,36.6,35813,855,600300,40,26.6,35.3,59.6
2014,11001002502,6079,35.5,65325,1247,491100,36.5,14,34,55.1
2014,11001002600,2533,46.2,129211,1448,882600,77.5,3.7,45,44.6
2014,11001002701,5481,33.3,67181,1333,599700,72.2,10.5,77,16.2
2014,11001002702,5855,32.9,90658,1344,763200,64,7.4,66.8,24.8
2014,11001002801,4393,30.5,49296,1165,392200,35.4,22.5,37.9,40
2014,11001002802,5027,30,55875,1135,391900,40.2,15.2,55.3,25.8
2014,11001002900,4868,30.5,81815,1238,525400,54.9,10.6,49.5,33.3
2014,11001003000,3660,30.1,64564,1600,564900,63.3,26.4,44.8,49.8
2014,11001003100,3355,32.6,71774,1396,386700,48.8,10.5,35.4,31.7
2014,11001003200,4781,33.1,68163,884,370600,30.4,13.6,34.8,55.3
2014,11001003301,3436,31.9,96136,2001,548500,67.6,10.8,48.3,46.5
2014,11001003302,2281,34,100395,1498,573700,63.8,14.7,36.5,54.3
2014,11001003400,4668,21.4,80789,1137,547700,60,17.5,26.5,69.4
2014,11001003500,4959,22.9,68995,788,434100,42.6,25.2,24,68.1
2014,11001003600,4713,32.9,92139,1521,726100,63.3,10.7,54.4,35.7
2014,11001003700,5616,29.1,68462,1202,468800,55.6,17.8,51.3,39.5
2014,11001003800,5108,33,89295,1486,573900,72.7,10.6,72.8,16
2014,11001003900,4451,32.7,82188,1607,417700,87.3,10.3,79.8,11.8
2014,11001004001,3907,36.2,109884,1815,565300,92.9,2.9,92.4,2.4
2014,11001004002,2813,34.4,91970,1686,549400,83.4,3.4,83.3,8.1
2014,11001004100,2610,45,125179,1962,1000001,88.4,6,88.1,4.2
2014,11001004201,3642,31.2,97813,1823,531600,88.4,5.7,84.6,8.6
2014,11001004202,2760,31.8,88750,1692,449700,90.8,8.4,83,3.1
2014,11001004300,3481,35,81034,1539,610200,76,10.1,66.1,27.5
2014,11001004400,5555,32.9,133269,2001,604200,83.6,12.9,71.3,23.7
2014,11001004600,2927,33,91750,1142,462500,47.6,14.2,35.4,59
2014,11001004701,3983,32.1,25577,752,442600,38.2,26.2,23.3,67.6
2014,11001004702,2285,31.7,79833,2001,464500,66,17.4,50,41.9
2014,11001004801,2138,36.6,99808,1138,557400,57.2,11.8,41,49.1
2014,11001004802,3313,33.3,75125,960,478100,46.2,22.2,31.2,49.1
2014,11001004901,2513,30.9,54531,1080,640800,54.6,25.1,47.8,41.9
2014,11001004902,2759,32.5,97813,1348,503400,61,15,61,26.3
2014,11001005001,2092,35.3,132232,1787,688400,77.3,6.2,66.5,30.6
2014,11001005002,5935,35.1,76507,1537,474100,58.3,15.8,58.7,20.5
2014,11001005201,5825,31.4,101789,1805,497900,83.3,9,83.1,7.5
2014,11001005301,5278,31.7,95078,1776,441800,90.9,7.8,85,4.2
2014,11001005500,6508,32.7,90645,2001,633000,86.9,15.9,80,6.7
2014,11001005600,6477,28.6,70977,1830,435200,82.5,17.5,76.7,7.4
2014,11001005800,2697,38.1,122500,2001,475000,82.6,13.9,65.1,9.2
2014,11001005900,3043,28.9,95714,2001,459400,70.3,18.1,60.8,25
2014,11001006202,0,NA,NA,NA,NA,NA,NA,NA,NA
2014,11001006400,1986,33.1,19933,430,341100,19.4,47,5.2,90.8
2014,11001006500,2415,34.3,128654,1959,785600,83.7,5.5,88.9,8.5
2014,11001006600,1932,38.5,159659,1745,901600,90.6,4.6,90.7,4.1
2014,11001006700,3957,38.6,138292,1788,774700,91.6,4.6,84.1,11.6
2014,11001006801,2078,33.3,77348,1216,478800,47.3,16.2,33.4,63.2
2014,11001006802,2267,37.5,105625,1522,544200,64.3,13.2,55.7,42.8
2014,11001006804,3008,33.9,NA,NA,NA,2.6,95,3.4,92.5
2014,11001006900,2148,40.9,114676,1284,657100,71.9,5.7,72.2,26.2
2014,11001007000,2729,32.3,112371,1557,672600,83.2,6.4,82.4,16.6
2014,11001007100,3335,33.1,65195,959,463100,49.6,40.1,36.9,59.9
2014,11001007200,4247,31.1,106000,2001,430000,77.3,10.1,70.8,26.8
2014,11001007301,3602,21.9,66094,2001,NA,50,3.1,68.5,26.1
2014,11001007304,3640,33.4,26683,827,226000,14.8,39.1,3.2,97.1
2014,11001007401,2448,24.5,14813,460,287500,7.4,60.1,0.2,99.4
2014,11001007403,3328,25.4,28149,1081,162500,8.3,33.4,0.5,98
2014,11001007404,3747,22.2,28250,972,268600,10.4,47,0.5,99.3
2014,11001007406,3129,24.5,31331,1156,NA,4.3,38.5,1.4,99.4
2014,11001007407,2950,31,39245,988,208400,13.8,21.6,3.8,99.3
2014,11001007408,3357,28.5,23879,1058,341700,2.2,48.8,0.5,98.5
2014,11001007409,3848,27.2,34000,990,266700,6.5,32.4,0.6,98.2
2014,11001007502,5272,29.6,23304,814,198400,12.1,57,0.9,99.3
2014,11001007503,2612,24.8,30893,1088,272200,13.1,47.1,1.1,97.9
2014,11001007504,2530,26.4,18529,882,232000,14.4,45.8,2.1,97.8
2014,11001007601,3878,46,37434,936,244200,16.8,23.1,2.1,96.6
2014,11001007603,3632,50.6,53897,961,240000,27.1,14.8,10.8,84
2014,11001007604,3806,42.6,56736,1027,383900,27.3,13.2,4.4,94.3
2014,11001007605,3535,41.2,44489,1010,242400,18.7,24.8,3.8,91.5
2014,11001007703,4883,31.7,25180,838,219400,6.7,45.3,0,98.5
2014,11001007707,4392,33,47883,786,255800,13.1,20.4,2.3,98.4
2014,11001007708,2797,36.3,27760,964,169000,5.1,33.8,0,100
2014,11001007709,1770,47.7,34825,940,205700,12.4,27,4.4,92.9
2014,11001007803,3006,42.1,36957,1142,195300,15.9,21.4,1.4,93
2014,11001007804,3295,39.3,39525,777,214400,9.2,25.7,1.2,95.8
2014,11001007806,2116,41.4,34896,910,204400,11.2,23.3,3.3,96.5
2014,11001007807,2220,36,32000,917,171400,10.3,22.8,1.9,98.5
2014,11001007808,4324,28.1,40923,675,212000,20.4,32.1,1.1,98
2014,11001007809,2664,36.9,38819,1055,185500,16.9,25.4,3.3,96.2
2014,11001007901,4017,35,40658,1074,431500,25.7,26.4,17.5,79.6
2014,11001007903,1692,38.6,46638,965,293400,32.8,25.2,16.5,82.4
2014,11001008001,3021,36.2,112115,1578,579500,73.2,5.9,61.2,29.6
2014,11001008002,3685,35.3,106429,1547,538800,66.5,7.8,62.6,35
2014,11001008100,3215,34.7,124239,1711,714700,80.5,2.8,84,14
2014,11001008200,3053,28.7,98036,1566,762000,91,10.2,91.1,5.5
2014,11001008301,2491,32.4,143208,2001,698300,87.5,7.6,81.9,12.9
2014,11001008302,2392,31.8,110250,1910,636500,83.2,6.9,77.3,18.2
2014,11001008402,2011,39.4,74583,1252,645700,60.7,12.2,51.9,48.1
2014,11001008410,1480,32.2,107662,1637,450600,54.5,6.1,39.5,57.6
2014,11001008701,2359,37.6,66442,1647,430400,40.1,11.7,28.8,72.1
2014,11001008702,1761,35.9,51211,862,363800,37.3,27.4,14.5,80.2
2014,11001008802,4556,39.3,52606,1075,332200,31.1,28.9,15.8,81.8
2014,11001008803,1931,24.1,15313,945,215100,18.5,53.2,33,62.9
2014,11001008804,2676,38.7,38500,985,281100,17.2,29.9,5.6,83.4
2014,11001008903,3365,35.7,34949,1060,227400,24.8,33.4,7.8,88.1
2014,11001008904,3133,41.9,31694,823,206400,15.1,24.3,5.5,85.2
2014,11001009000,2979,54.7,31848,365,287000,28,20.6,3,96.4
2014,11001009102,5253,28.7,44043,865,275400,21.2,23.8,11.8,85.4
2014,11001009201,1877,33.1,52279,1181,379000,45.7,20.8,35.2,62.1
2014,11001009203,2772,29.2,68750,1096,337700,49.6,16.8,20.7,78.8
2014,11001009204,2963,32.2,21993,850,248800,16.5,40.3,11.4,76.7
2014,11001009301,3357,40.6,75353,1302,437200,52.6,12,35.6,59.8
2014,11001009302,1025,38.7,63375,1149,378600,37.8,2.5,20,63.3
2014,11001009400,4508,42.6,71454,866,385600,40.3,15.2,19.7,78
2014,11001009501,6983,23.6,43924,1122,305400,21.3,27.6,31.1,54.5
2014,11001009503,3262,42.2,80179,1442,384300,50.2,17.2,16.2,83
2014,11001009504,3070,44.2,65682,1015,368200,40.6,10.5,18.6,69.3
2014,11001009505,2800,48.3,70967,1174,348500,32.9,11.8,2.1,82.7
2014,11001009507,1623,47.1,53789,1229,288900,32,8.3,8.1,92.2
2014,11001009508,3684,36.5,60000,1366,307300,41.1,10.8,8,81.3
2014,11001009509,3317,40,68973,1411,338700,32.2,4,2.3,85
2014,11001009601,2182,36.8,26607,547,271800,19.8,42.8,0.2,99.4
2014,11001009602,3154,27.2,22949,814,270600,6,40.6,0.3,95.6
2014,11001009603,2899,45.8,39295,1017,226200,14,18.2,2.2,93.4
2014,11001009604,2050,48.1,49196,945,195300,17.5,10.3,3.1,97
2014,11001009700,3037,34.4,35833,1027,233100,14.3,31.9,0.3,98.1
2014,11001009801,1925,28.2,26389,934,165900,18,40.2,4.3,98.6
2014,11001009802,1547,29,30658,752,177300,15.9,42.9,0,100
2014,11001009803,2798,31.8,25500,879,255000,8.2,39.4,0.2,99.8
2014,11001009804,2518,30.7,43098,1038,223000,11.9,27.5,1.5,94.2
2014,11001009807,3228,38.4,39758,885,222100,15.5,34.1,3.1,97.5
2014,11001009810,2495,26.2,28922,923,99500,5.6,36.8,0.5,98
2014,11001009811,4745,26.8,29375,873,200300,6.9,35.5,0,99.6
2014,11001009901,2236,51.7,82151,971,337600,41.1,5.6,7,92.6
2014,11001009902,2830,46,42355,853,228100,20.3,20,1.9,98.2
2014,11001009903,1768,39.1,61094,851,243000,25.6,19.2,4,92.8
2014,11001009904,2171,31.2,33237,842,214600,12.5,38.1,2,97.8
2014,11001009905,2763,34.9,42788,957,182300,11.3,23.5,3.7,96.2
2014,11001009906,1519,37.4,43929,929,179600,14.6,27.2,4.3,97
2014,11001009907,2842,29.3,24831,602,223300,9.8,39.4,2.9,99.5
2014,11001010100,2443,36.3,80992,1634,415800,79.4,14,66.3,14.5
2014,11001010200,2543,35.8,92917,1723,520100,73.8,5.3,53.6,43.3
2014,11001010300,3447,42.9,61926,1087,445700,45,20.2,25.4,60.3
2014,11001010400,4430,35.6,35410,882,254000,22.8,31.9,6.9,93
2014,11001010500,3427,36,75938,1243,334900,70.8,9.5,49.2,42.3
2014,11001010600,5119,30.2,84505,2001,459900,69.5,21.4,55.6,36.6
2014,11001010700,1858,28.7,73300,2001,573200,85.5,21.4,75.9,8
2014,11001010800,6296,20.1,30694,1642,254400,83.1,37,72.7,14.7
2014,11001010900,4132,23.1,32092,999,132000,11.9,54.4,1.7,98.4
2014,11001011000,3378,47.3,87906,1644,282300,80.9,3.9,60.7,32.6
2014,11001011100,5083,42,58833,887,341700,28.1,18,12.4,86.8
2015,11001000100,5209,36.8,175048,1981,1230300,90.4,3.6,92.6,1.7
2015,11001000201,3685,19.7,NA,NA,NA,54.8,77.5,77.1,8.8
2015,11001000202,4817,24.9,153705,2327,1103600,94.8,22.5,87,8.1
2015,11001000300,6095,32.4,125078,1822,758100,87.3,15.4,86.6,7
2015,11001000400,1578,45.9,178750,2256,1573500,78.7,9.9,84.3,8.6
2015,11001000501,3502,34.3,107448,1820,959100,90.3,6.4,85.4,6.5
2015,11001000502,2973,36.9,114152,1717,998800,90.5,2.1,88.6,4.8
2015,11001000600,4722,45.2,158625,1830,894300,86.3,8.9,82.7,12
2015,11001000701,5245,48.1,80223,1629,428500,83.7,9.9,82.7,7.6
2015,11001000702,3316,29.2,72346,1482,314700,80.3,12.5,84.9,5.8
2015,11001000801,6575,41.1,121265,2333,790500,86.6,14,84.3,8
2015,11001000802,3153,35.3,91307,1661,887200,85.6,14,77.2,11.7
2015,11001000901,7790,20.7,231542,2471,1426900,85.1,10.9,84.9,8.9
2015,11001000902,2455,42.5,200893,2455,1081000,82.9,1.7,92.9,3.8
2015,11001001001,7894,41.6,153992,2415,871200,87.3,4.7,89.9,6.3
2015,11001001002,3497,29.7,82847,1884,439000,81.4,28.3,83,6.3
2015,11001001100,4817,42.8,149265,1765,908000,87.1,4,82.6,10.3
2015,11001001200,4908,38.5,106667,1667,829600,84.8,5.2,84.4,10.2
2015,11001001301,4016,35.5,128395,1862,1293800,93.7,6.4,81,14.1
2015,11001001302,7591,35.6,98143,1812,390400,87.2,10.8,78.1,8.8
2015,11001001401,3369,39.3,112700,1645,968700,88.5,7.4,82.3,8.2
2015,11001001402,3328,41.2,118693,1366,820900,77.5,9.7,76.1,11.7
2015,11001001500,6350,45.3,200031,3501,929000,85.5,1.7,86.3,12.1
2015,11001001600,4175,50.1,143194,1000,747900,78.7,3.9,28.3,70.7
2015,11001001702,3083,42,92543,1905,418500,61.5,9,42.6,49.9
2015,11001001803,4042,34.7,52411,1142,460600,34.7,12.7,10.9,65.4
2015,11001001804,5619,34.6,46283,1041,432800,26,16.4,17.3,64.4
2015,11001001901,3997,37.8,74344,1148,391300,38,10.6,16.4,73.7
2015,11001001902,2337,41.2,88291,989,442000,42.4,8.5,15.6,74.9
2015,11001002001,2848,42.5,63385,1078,705500,47.3,6.8,31.9,44.3
2015,11001002002,3911,42,80703,1096,524800,42.6,13.3,28.3,57
2015,11001002101,5859,37.5,57565,925,340300,25.4,14.9,9.8,66.9
2015,11001002102,4921,40.5,65387,892,395300,43.1,18,12.8,74.5
2015,11001002201,3704,35.7,65638,1609,426000,35.3,7.9,12.5,73.3
2015,11001002202,3974,32.5,48274,1064,378700,30.2,26.4,9.7,66.4
2015,11001002301,3220,39.1,97500,1375,442800,42.6,10.5,27.3,59.7
2015,11001002302,1711,43.5,59630,1809,308200,54.6,23.9,40,49.9
2015,11001002400,4257,36.1,96667,1365,457500,45,7.8,27.1,55.1
2015,11001002501,2648,39.2,35370,809,631900,40.1,23,39.8,55.8
2015,11001002502,5852,34.3,64616,1211,553100,40.9,14.7,30.7,49.6
2015,11001002600,2573,46.1,135164,1382,908700,80.5,5.1,54.9,35.4
2015,11001002701,5428,32.6,56630,1278,598800,68.7,16.3,72.3,15.7
2015,11001002702,6300,32.7,87043,1355,770000,63.8,7.8,70.7,22.4
2015,11001002801,4033,30.8,48641,1144,396400,38.4,21,31.9,43.2
2015,11001002802,4750,30.8,49338,1052,480500,43.1,19.6,48.7,22.3
2015,11001002900,4567,30.9,92900,1408,554600,63.2,7.5,52.9,29.3
2015,11001003000,3534,28.9,70238,1473,580900,67.9,26.2,46.8,47.9
2015,11001003100,3350,33.4,81356,1599,447500,48.3,10.6,37.6,28.7
2015,11001003200,4997,33.5,80848,915,389200,36.1,16.3,37,51.5
2015,11001003301,3619,31.2,105132,2262,585300,77,7.6,51.8,40
2015,11001003302,2338,32.5,112500,1563,617500,72,12.1,45,48.4
2015,11001003400,4716,22.3,80500,1103,583300,57.9,18.8,30.2,67.4
2015,11001003500,5603,23,69190,1082,483500,46,21,21.8,73
2015,11001003600,5036,32.2,91250,1554,725900,65.8,10.4,56.3,35.1
2015,11001003700,5860,29.9,73232,1234,485500,57.5,17.3,47.4,38.1
2015,11001003800,4969,33.9,92885,1551,576800,72.2,11.1,74,16.3
2015,11001003900,4492,32.5,89662,1666,402100,88.2,9.8,79.9,12.1
2015,11001004001,4120,34.6,104775,1878,584100,90.3,4.4,85.7,3.3
2015,11001004002,2998,34.7,90886,1692,548200,88.9,3.8,87.3,6.2
2015,11001004100,2759,42.9,123456,2049,1036400,92.2,5.7,84.6,4.3
2015,11001004201,3625,31.8,96650,1823,578400,90.1,4.9,85,6.5
2015,11001004202,2635,31.8,102308,1778,447900,91.8,7.4,84.3,3.5
2015,11001004300,3720,34.9,80000,1534,601100,75.7,11.8,66.1,27.8
2015,11001004400,5702,32.7,148766,2097,664800,86.8,13.5,76.5,19.5
2015,11001004600,2947,31.9,64235,1113,521100,44.3,13.9,35.7,54
2015,11001004701,4478,30.1,24767,509,459700,40.9,23.6,19.7,71.8
2015,11001004702,2558,32.9,94688,2120,517200,67.1,15.1,55.4,38.8
2015,11001004801,2223,37.3,103273,1372,580800,60.6,9.7,41.9,48.7
2015,11001004802,3548,32.5,63015,989,544600,48.9,25.7,34.7,49.5
2015,11001004901,2600,32.2,67104,1120,659100,57.7,20.8,44.9,42.9
2015,11001004902,2842,32.2,81591,1526,513200,61.7,12.3,53,21.7
2015,11001005001,2116,35.2,133686,1942,785400,81,8.3,80.3,17.1
2015,11001005002,6051,35.3,81128,1665,500000,59.6,13.1,60.1,19.9
2015,11001005201,6224,31.5,102420,1824,554200,80.4,7.9,82.4,5.5
2015,11001005301,4999,31.7,89097,1737,445200,92.7,7.8,85.5,4.2
2015,11001005500,6632,33.2,97558,1996,662200,89.4,18.2,78.5,7.8
2015,11001005600,6964,28.1,71250,1846,482200,84,22.1,78.8,7.4
2015,11001005800,2781,39.9,124306,2306,482200,81,16.4,69.3,8.3
2015,11001005900,2882,28.5,99330,2297,459100,80.1,13.9,63.2,21.2
2015,11001006202,117,24.8,NA,NA,NA,74.1,0,56.4,43.6
2015,11001006400,2130,33.4,22969,442,470000,21,44.3,9.8,86.8
2015,11001006500,2583,32.3,128750,1893,880400,83.2,8.2,84.8,12
2015,11001006600,1904,39.2,143485,1779,933100,90.4,2.6,89.4,4.4
2015,11001006700,4213,39.1,136797,1969,757800,89.8,3.9,82.1,14.1
2015,11001006801,2017,35.9,75742,1243,490000,51.7,10.1,39,57
2015,11001006802,2342,36.5,113250,1726,592400,66.3,10.8,59.9,38.7
2015,11001006804,2949,35,NA,NA,NA,3.4,90.8,3.9,92.2
2015,11001006900,2181,41.2,108571,1178,692900,72,3.9,74.1,25
2015,11001007000,2794,31.5,112096,1648,697700,80.5,5.2,82.5,17.5
2015,11001007100,3064,32.4,72904,1002,489500,55.3,25,40.9,57.5
2015,11001007200,4584,30.7,106897,2155,464100,78.6,12.2,72.6,24.6
2015,11001007301,4002,23,75625,2408,NA,54.5,2.7,69.9,25.6
2015,11001007304,3514,34.3,29542,836,222000,12.8,40.6,4,96.5
2015,11001007401,2453,27.4,15205,410,279300,7.6,60.8,0.2,99.4
2015,11001007403,3500,25.5,31399,1104,164700,8,31.7,1.2,97.9
2015,11001007404,3795,22.9,28569,959,231600,15.5,40.4,0.9,98.9
2015,11001007406,3061,25.3,37344,1222,NA,3.7,29.9,1.1,99.5
2015,11001007407,2734,32.4,34531,1067,216000,13.5,25.2,2.6,99.2
2015,11001007408,3548,29.8,22353,1060,326600,2.5,52,0.8,93.2
2015,11001007409,3802,27.9,33990,1011,256300,8.1,37.8,0.7,98.1
2015,11001007502,5361,31.2,26422,831,251500,16.1,52.2,1.5,98.7
2015,11001007503,2694,24.8,26125,1010,288600,14.2,47.1,1.8,97.7
2015,11001007504,2780,28.2,17159,856,264400,11,48.2,0.5,99.5
2015,11001007601,4182,43.3,35438,912,229500,15.5,24,2.5,96.3
2015,11001007603,3950,46.6,48847,953,234000,27.5,20.7,8.7,85.8
2015,11001007604,3766,42.1,53462,1022,367100,26.5,18,4.5,93.7
2015,11001007605,3609,40.8,34761,978,248500,17.4,28.8,4,90.2
2015,11001007703,5267,31.6,25588,884,230500,5.7,46.7,0,98.9
2015,11001007707,4423,32.5,49012,781,266800,16.8,28.1,0.5,100
2015,11001007708,3070,35.4,28438,987,165800,4.3,31.4,0,100
2015,11001007709,2165,40.9,33372,968,231000,12.4,28.8,2.2,95.5
2015,11001007803,3473,41.8,38074,1124,213000,15.2,21.2,1.4,86.7
2015,11001007804,3214,41.3,39732,763,227500,9.5,29,1.7,96.5
2015,11001007806,2080,37.7,29638,911,215200,9.9,26.4,3.2,96.4
2015,11001007807,2314,35.5,38289,899,193000,14.9,21.3,2.3,98.1
2015,11001007808,4289,28.6,35718,665,231000,22.5,29.5,0.9,97.2
2015,11001007809,2805,35.3,39508,1022,205800,17.8,24.3,3.6,95.8
2015,11001007901,3951,35.8,43854,1079,460800,30.5,23.1,21.3,77.5
2015,11001007903,1825,35.3,50188,980,314500,40.4,26.8,21.6,77.2
2015,11001008001,3184,35.2,121776,1901,585500,70.9,6.5,58.3,34.9
2015,11001008002,3546,35.8,110208,1536,557400,72,7.2,64.2,33.1
2015,11001008100,3212,34.1,129340,1853,786600,82.6,1.7,84.3,13.9
2015,11001008200,2929,30.1,102339,1570,826700,91.3,7.6,90.4,5.8
2015,11001008301,2383,32.7,143787,2227,761000,88.4,3.8,83.1,13.1
2015,11001008302,2409,34.3,120417,1885,672000,81.6,6.5,76.1,18.5
2015,11001008402,2133,38.7,78375,1225,607400,66.6,10.5,54.3,45.9
2015,11001008410,1355,32.7,107266,1790,534500,66,8.5,49.8,46.1
2015,11001008701,2311,36.2,73611,1697,455700,48.3,10.7,35.5,64.6
2015,11001008702,1930,36.6,48977,886,377600,40.2,25.3,15.7,78.8
2015,11001008802,4598,37.5,59000,1096,363000,34.2,25.8,18.5,77.3
2015,11001008803,2148,24.9,20313,1044,224500,24.2,51.8,32.8,62.7
2015,11001008804,2442,37.6,39766,1025,332700,22.7,30.2,9.6,78.3
2015,11001008903,3465,32.8,37167,1090,239500,25.8,32.7,9.1,86.4
2015,11001008904,3046,41.2,27031,832,191700,14.5,24.5,6.3,82.8
2015,11001009000,3049,50.1,34157,370,335300,28.1,17.5,5.8,93.6
2015,11001009102,5288,28.9,45517,941,313000,25.1,28.1,8,89
2015,11001009201,2261,32.3,52734,1229,470700,50.4,21,39.4,57.9
2015,11001009203,2612,35.1,80250,1103,383600,49.3,18.6,23.2,77.6
2015,11001009204,2785,37.4,21801,907,268700,16.6,41.1,10.5,81
2015,11001009301,3204,40,77636,1286,474500,54.2,7.9,40.5,53.9
2015,11001009302,1053,38.4,62063,1130,398800,36.9,7,24.1,59.1
2015,11001009400,4850,42.1,84726,924,418900,41.5,11.8,20,78.1
2015,11001009501,7088,23.3,42115,1135,334200,22.6,23.1,31.1,55.1
2015,11001009503,3347,42.3,87167,2108,409900,60.8,8.9,24.7,74.8
2015,11001009504,3315,49,71678,1066,402100,36.6,12.4,21.6,62.9
2015,11001009505,2701,50.6,57472,1192,375700,38.6,9.7,6,79.2
2015,11001009507,1631,42.2,60170,1426,294800,32.4,11.2,9.1,91.2
2015,11001009508,3829,36.5,65046,1389,318200,40.2,7.7,10.3,79.6
2015,11001009509,3485,35.6,60036,1557,351100,38.8,4.3,4.3,85.1
2015,11001009601,2211,34.9,32794,676,300500,17.3,43.3,0.3,99.3
2015,11001009602,3457,26.9,23132,810,275500,5.7,41.5,1.2,96.3
2015,11001009603,3014,45.3,39013,1057,225700,18,16.6,1.6,93.5
2015,11001009604,2108,48.1,49141,952,195700,18.7,9.7,3.2,97.2
2015,11001009700,3371,29.8,32404,920,231400,13,38.6,0.3,98.5
2015,11001009801,2159,26.4,24531,792,187500,14.1,40.1,4.6,96.7
2015,11001009802,1646,30.2,26932,766,191200,13.2,49.6,0.2,99.8
2015,11001009803,2733,32.8,20772,889,270800,8.4,45.3,0.2,99.5
2015,11001009804,2778,29.9,35819,998,220800,8.5,34.7,1.8,91.3
2015,11001009807,3043,39.2,43657,888,215800,17.8,33.6,3.2,97.5
2015,11001009810,2676,26.9,29840,942,68900,7.9,40.4,1.7,98.7
2015,11001009811,5018,28.7,28681,851,207900,5.7,32.8,0,99.7
2015,11001009901,2563,47.9,81134,1322,352200,39.3,9.6,4.6,95.4
2015,11001009902,2780,41.8,52727,944,239800,20.5,11,2,97.6
2015,11001009903,1828,39.8,60574,850,266200,26.4,17.7,2.8,94.5
2015,11001009904,2462,30.2,33333,853,233700,15.5,35.5,3.3,96.5
2015,11001009905,2795,35.4,43626,983,169400,14.7,26.9,5.4,94.6
2015,11001009906,1521,36.1,46979,957,194400,15.4,27,3.7,97.2
2015,11001009907,2890,31,24735,621,218600,9,37.8,3,99.6
2015,11001010100,2624,35.9,90625,1742,386200,79.6,13.1,68.4,13.1
2015,11001010200,2537,36.8,100670,1756,454800,74.4,6.9,52.9,46.1
2015,11001010300,3462,39.9,60911,1179,449300,44.6,21.6,24.7,61.9
2015,11001010400,4474,35.4,35417,905,251800,22.8,31.3,8.6,91.4
2015,11001010500,3418,35.9,69063,1241,346100,70.3,12.2,45.9,46.3
2015,11001010600,5783,30.8,104688,2276,548100,79.6,15.3,64.3,28.3
2015,11001010700,1821,28.8,71458,2036,646600,84.8,20.3,79.1,5
2015,11001010800,6289,20.1,35129,1597,275000,81.4,38.1,72.6,13.1
2015,11001010900,4275,22.7,33698,1035,NA,13.8,48.7,2.2,97.8
2015,11001011000,3552,47,82548,1688,284400,84.1,3.7,67.3,26.8
2015,11001011100,5490,41.7,68750,1060,345100,33.8,20.7,13.1,87.2
2016,11001000100,5005,37.5,167188,2040,1200600,89.9,3.3,94.5,1.4
2016,11001000201,3733,19.7,NA,NA,NA,54,66.3,75.5,8.9
2016,11001000202,4417,25.5,161378,2228,1193100,94.6,20.8,85.2,9
2016,11001000300,6139,30.9,131127,1880,825300,88.9,17.4,84.6,7.8
2016,11001000400,1607,44.7,181406,2282,1425000,79.3,10.4,83.6,8.3
2016,11001000501,3481,34.1,102398,1932,676300,90.3,7.5,85.3,3.6
2016,11001000502,3045,38.6,119650,1738,1017600,88.9,2.2,89.1,4.5
2016,11001000600,4848,45.2,203529,1900,954800,90.4,5.9,84.8,9.4
2016,11001000701,5325,48.3,82054,1633,472300,85.4,12,85.9,7.8
2016,11001000702,3356,30.9,70718,1454,297400,73.3,12.6,79.9,9.6
2016,11001000801,6740,42.7,145592,2319,774000,87.1,12.1,84.4,8.8
